SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC50905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50907,0,3,0,0,0,3,0,0,5,122,93,8,220,16,18,33,257,125,0,377
SSC50908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50910,3,3,0,0,0,3,3,0,4,38,53,3,88,3,3,7,98,40,0,143
SSC50911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50912,0,4,0,0,0,4,4,0,11,94,78,13,191,17,9,29,212,130,0,348
SSC50913,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,6
SSC50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50915,0,0,0,0,0,0,3,0,4,42,34,5,79,15,4,19,93,84,0,184
SSC50916,0,0,0,0,0,0,0,3,3,3,6,0,8,3,0,3,13,17,3,35
SSC50917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50920,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9
SSC50921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50922,0,3,0,0,0,3,0,0,3,81,61,6,146,5,3,10,158,56,0,214
SSC50923,0,0,0,0,0,0,0,0,0,12,14,0,21,0,0,5,29,12,0,42
SSC50924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9
SSC50925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50928,0,0,0,0,0,0,3,0,3,21,24,4,52,7,3,7,58,39,3,105
SSC50929,0,3,0,0,0,3,3,3,5,76,84,9,161,15,16,31,198,129,3,325
SSC50930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50932,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC50933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50934,0,0,0,0,0,0,3,4,7,41,39,9,84,11,9,20,105,73,4,180
SSC50935,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,7
SSC50936,0,0,0,0,0,0,0,0,0,11,12,0,17,0,0,3,21,3,0,26
SSC50937,0,0,3,0,3,3,10,0,13,100,64,16,180,24,12,40,213,169,4,388
SSC50938,0,0,0,0,0,0,0,0,0,13,18,6,34,0,6,7,41,62,0,104
SSC50939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC50940,0,0,0,0,0,0,0,0,0,20,4,3,27,0,0,3,31,18,0,50
SSC50941,0,0,0,0,0,0,0,0,0,28,26,0,58,3,0,3,64,19,0,83
SSC50942,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,3,0,5
SSC50943,0,0,0,0,0,0,0,0,0,14,7,0,21,0,0,0,21,4,0,22
SSC50944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50947,0,0,0,0,0,0,0,0,0,4,8,0,9,0,0,0,15,8,0,26
SSC50948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50949,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4
SSC50950,0,0,0,0,0,0,0,0,0,68,45,9,125,9,3,17,142,40,0,185
SSC50951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50953,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,4,0,13
SSC50954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50959,0,0,0,0,0,0,0,0,0,21,30,3,51,3,0,5,56,15,0,77
SSC50960,0,0,3,0,3,3,5,0,8,76,81,11,169,26,27,49,219,214,8,440
SSC50961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC50963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50965,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,0,7
SSC50966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50970,0,0,0,0,0,0,0,0,0,5,6,0,14,0,0,0,14,4,0,14
SSC50971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC50978,0,0,0,0,0,0,3,0,3,8,17,3,32,3,3,5,38,37,0,73
SSC50979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50982,0,0,0,0,0,0,0,0,0,6,8,3,16,0,0,3,17,6,0,19
SSC50983,0,0,0,0,0,0,0,0,0,7,6,0,12,0,0,3,12,12,0,27
SSC50984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50986,0,0,0,0,0,0,0,0,0,4,5,0,12,0,0,0,9,8,0,22
SSC50987,0,0,0,0,0,0,3,4,5,15,6,0,22,0,0,0,22,19,4,39
SSC50988,0,3,0,0,0,3,10,3,15,264,217,14,497,24,40,60,559,349,8,915
SSC50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC50990,0,0,0,0,0,0,0,0,3,84,73,6,166,10,6,17,180,85,3,269
SSC50991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50994,0,0,0,0,0,0,0,0,0,23,27,3,50,3,3,10,56,49,0,112
SSC50995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
SSC50997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50998,0,0,0,0,0,0,3,0,3,54,35,3,92,3,3,8,97,47,0,137
SSC50999,0,0,0,0,0,0,0,0,0,4,12,0,13,0,0,0,14,4,0,26
SSC51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51003,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,8
SSC51004,0,0,0,0,0,0,0,0,0,6,5,0,6,4,3,4,14,19,0,34
SSC51005,0,0,0,0,0,0,3,0,3,70,62,6,138,3,7,12,156,68,0,219
SSC51006,0,0,0,0,0,0,0,0,0,44,39,5,87,0,3,3,87,36,0,128
SSC51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51011,0,3,0,0,0,3,0,0,3,89,78,8,173,4,7,14,187,95,0,286
SSC51012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51014,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,3,6,10,0,13
SSC51015,0,0,0,0,0,0,0,0,0,9,11,4,23,0,0,0,23,16,0,42
SSC51016,0,3,0,0,0,3,0,0,3,28,31,7,61,0,6,4,68,44,0,118
SSC51017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51020,0,0,0,0,0,0,0,0,0,72,35,0,113,3,8,7,118,59,0,177
SSC51021,0,0,0,0,0,0,0,0,0,15,13,0,30,0,0,0,30,27,0,59
SSC51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51026,0,0,0,0,0,0,0,0,3,52,45,0,99,7,5,11,114,31,3,142
SSC51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51030,0,0,0,0,0,0,0,0,0,7,4,0,12,0,0,3,16,14,0,30
SSC51031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51032,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,9,7,0,16
SSC51033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51034,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,7
SSC51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51037,0,3,0,0,0,3,0,4,5,61,48,3,109,9,6,11,126,43,4,170
SSC51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51039,0,0,0,0,0,0,0,0,0,12,0,3,16,0,0,3,17,15,0,28
SSC51040,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,3,0,10
SSC51041,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,6,0,11
SSC51042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51045,0,0,0,0,0,0,0,0,0,35,25,3,62,3,0,6,70,36,0,100
SSC51046,0,0,0,0,0,0,0,0,0,9,12,0,18,4,0,4,23,19,0,44
SSC51047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51049,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC51050,0,3,0,0,0,3,3,0,7,50,42,0,94,7,3,13,108,52,0,159
SSC51051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51054,0,0,0,0,0,0,0,0,0,16,12,0,35,0,3,3,36,24,0,62
SSC51055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51057,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,7,0,8
SSC51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51059,0,0,0,0,0,0,0,0,0,27,24,6,56,0,0,0,52,30,0,85
SSC51060,0,0,0,0,0,0,0,0,0,7,3,0,7,0,0,0,7,5,0,16
SSC51061,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,3,0,5
SSC51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51066,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,3,0,7
SSC51067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51073,0,0,0,0,0,0,0,0,0,7,7,3,12,0,3,3,14,16,0,35
SSC51074,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51076,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC51077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51078,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,6,0,0,7
SSC51079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51082,0,0,0,0,0,0,0,0,0,7,5,0,10,0,0,0,7,3,0,14
SSC51083,0,0,0,0,0,0,7,0,11,48,48,3,107,3,6,6,109,95,6,210
SSC51084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51088,0,0,0,0,0,0,0,0,4,101,54,4,159,5,9,17,177,84,0,263
SSC51089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC51093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51094,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC51095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4
SSC51100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51101,0,0,0,0,0,0,0,0,5,48,10,3,60,0,0,6,64,30,0,102
SSC51102,0,3,0,0,0,3,3,15,20,4,9,0,15,0,0,8,20,36,16,65
SSC51103,0,0,0,0,0,0,3,3,9,46,14,3,65,9,3,10,78,49,3,124
SSC51104,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,0,9
SSC51105,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51108,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,3,0,9
SSC51109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC51112,0,0,0,0,0,0,3,3,14,144,116,11,270,23,14,37,307,205,8,515
SSC51113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51114,0,0,0,0,0,0,3,0,5,111,73,6,191,14,6,18,208,98,3,309
SSC51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51117,0,0,0,0,0,0,3,0,4,6,7,0,14,3,0,3,20,12,0,32
SSC51118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51120,0,0,0,0,0,0,3,0,3,46,34,3,84,5,6,14,96,37,0,130
SSC51121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51122,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,4
SSC51123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51125,0,0,0,0,0,0,0,0,0,17,12,3,28,0,0,0,26,10,0,40
SSC51126,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,9,0,12
SSC51127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51128,0,0,0,0,0,0,0,0,0,35,38,3,70,3,4,9,78,26,0,106
SSC51129,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,4,0,6
SSC51130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51134,0,0,0,0,0,0,0,0,0,17,14,0,30,3,0,3,30,15,0,46
SSC51135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51137,0,0,0,0,0,0,3,0,3,77,48,8,132,5,8,15,151,83,0,231
SSC51138,0,0,0,0,0,0,0,0,3,7,0,0,7,0,0,0,3,3,0,12
SSC51139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51140,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC51141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51146,0,0,0,0,0,0,0,0,0,10,10,3,18,0,0,0,22,17,0,38
SSC51147,0,0,0,3,3,4,7,3,11,83,65,3,147,12,13,22,176,146,3,325
SSC51148,0,0,0,0,0,0,0,0,0,7,3,0,10,3,0,3,9,10,0,21
SSC51149,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,11,6,0,19
SSC51150,0,0,0,0,0,0,0,0,0,6,3,0,10,0,0,0,10,9,0,12
SSC51151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51152,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,0,0,8
SSC51153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51155,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,3,0,5
SSC51156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51157,0,0,0,0,0,0,0,3,5,7,16,3,25,4,0,7,30,49,6,84
SSC51158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5
SSC51159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SSC51162,0,0,0,0,0,0,0,0,0,10,5,0,19,0,0,0,19,8,0,23
SSC51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51164,0,0,0,0,0,0,0,0,0,27,13,0,40,0,3,3,43,24,0,71
SSC51165,0,0,0,0,0,0,0,0,0,9,13,0,26,0,0,0,26,12,0,38
SSC51166,0,7,0,0,0,7,0,0,7,92,44,6,148,3,5,7,154,64,0,219
SSC51167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51169,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,7
SSC51170,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4
SSC51171,0,0,0,0,0,0,0,0,0,8,4,0,8,0,0,0,8,10,0,25
SSC51172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51174,0,0,0,0,0,0,0,0,4,23,35,7,64,3,3,6,74,52,0,122
SSC51175,0,0,0,0,0,0,0,0,0,8,4,0,12,0,0,0,13,7,0,25
SSC51176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51178,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SSC51179,0,0,0,0,0,0,3,0,8,83,61,4,144,15,14,33,176,110,6,287
SSC51180,0,0,0,0,0,0,0,3,3,28,27,3,60,5,6,9,76,58,3,132
SSC51181,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,6
SSC51182,0,4,0,0,0,4,0,0,4,125,100,10,225,8,7,12,243,110,3,357
SSC51183,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,7
SSC51184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51187,3,5,0,0,0,5,6,0,11,121,97,6,223,12,0,15,234,100,0,333
SSC51188,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,6,0,0,12
SSC51189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51190,0,0,0,0,0,0,0,0,0,22,5,0,27,0,0,0,27,0,0,28
SSC51191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51194,0,0,0,0,0,0,0,0,0,24,18,3,42,0,0,0,42,29,0,73
SSC51195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC51196,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC51197,0,0,0,0,0,0,0,0,0,4,5,0,7,0,0,0,11,5,0,22
SSC51198,0,0,0,0,0,0,0,0,4,92,44,11,144,6,9,12,158,109,0,267
SSC51199,0,0,0,0,0,0,3,3,7,67,63,11,143,27,11,41,184,167,6,358
SSC51200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC51202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
